user_id,interest_data_analysis,interest_ai_ml,interest_software_development,interest_web_development,interest_cloud_infrastructure,interest_business_problem_solving,skill_python,skill_sql,skill_statistics,skill_machine_learning,skill_programming_fundamentals,skill_web_development,skill_cloud,skill_devops,skill_data_visualisation,skill_git,preferred_work_type,preferred_learning_style,career_goal,target_role
U03795,2,2,5,4,1,4,3,1,2,1,4,3,3,2,1,3,System Building,Practical,Build Software,Software Engineer
U03796,2,3,5,4,3,4,3,3,2,2,4,3,3,3,2,4,System Building,Practical,Build Software,Software Engineer
U03797,1,1,5,2,1,3,4,2,2,2,4,3,1,2,1,4,System Building,Practical,Build Software,Software Engineer
U03798,2,2,4,3,3,3,4,1,1,2,4,4,3,3,1,5,System Building,Practical,Exploring Options,Software Engineer
U03799,4,3,3,2,3,3,4,3,2,2,4,4,3,2,1,5,System Building,Project-Based,Build Software,Software Engineer
U03800,1,3,4,3,2,5,3,2,2,1,5,3,1,3,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03801,1,2,4,3,2,3,4,1,2,2,5,3,2,2,1,5,System Building,Practical,Build Software,Software Engineer
U03802,2,1,4,4,1,3,3,1,1,1,5,3,2,1,1,4,System Building,Project-Based,Build Software,Software Engineer
U03803,1,2,5,1,2,2,3,2,1,1,5,3,3,2,1,5,System Building,Practical,Exploring Options,Software Engineer
U03804,1,1,5,2,1,5,4,2,1,1,5,2,1,3,2,4,System Building,Project-Based,Build Software,Software Engineer
U03805,3,3,5,2,2,5,4,3,1,2,4,1,3,3,2,2,System Building,Project-Based,Exploring Options,Software Engineer
U03806,1,1,5,4,2,3,3,2,2,1,5,4,2,3,1,5,System Building,Project-Based,Build Software,Software Engineer
U03807,1,1,4,2,2,3,3,3,1,1,5,2,1,1,1,3,System Building,Practical,Build Software,Software Engineer
U03808,1,1,5,3,4,1,3,1,1,2,5,3,1,1,1,4,System Building,Practical,Build Software,Software Engineer
U03809,1,3,4,2,1,2,4,2,1,2,3,2,2,2,2,4,System Building,Project-Based,Build Software,Software Engineer
U03810,2,2,4,2,3,2,2,2,2,2,4,3,2,3,1,4,System Building,Practical,Exploring Options,Software Engineer
U03811,3,1,4,2,2,4,4,3,1,2,4,3,3,3,1,4,System Building,Project-Based,Build Software,Software Engineer
U03812,2,3,5,4,2,4,4,1,2,2,4,3,2,1,1,4,System Building,Practical,Exploring Options,Software Engineer
U03813,1,2,5,3,1,3,4,2,1,1,4,3,3,3,2,4,System Building,Practical,Exploring Options,Software Engineer
U03814,2,1,5,4,2,2,3,2,2,1,5,4,2,2,1,4,System Building,Practical,Build Software,Software Engineer
U03815,2,2,5,4,2,4,2,3,2,2,4,3,3,3,2,4,System Building,Project-Based,Build Software,Software Engineer
U03816,1,2,3,2,2,3,5,3,1,1,5,4,2,2,2,5,System Building,Practical,Exploring Options,Software Engineer
U03817,2,3,5,4,2,4,4,1,2,2,4,1,2,3,1,4,System Building,Project-Based,Build Software,Software Engineer
U03818,2,1,5,4,1,4,4,2,1,2,5,4,3,3,1,4,System Building,Practical,Exploring Options,Software Engineer
U03819,2,2,5,4,3,3,3,3,2,1,4,2,2,3,1,2,System Building,Practical,Build Software,Software Engineer
U03820,1,1,5,4,2,2,4,1,3,2,5,2,2,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03821,1,1,4,4,2,2,3,3,1,1,4,1,1,2,1,4,System Building,Project-Based,Build Software,Software Engineer
U03822,2,2,4,3,2,2,2,1,2,1,4,3,3,3,1,5,System Building,Practical,Exploring Options,Software Engineer
U03823,2,3,4,1,3,3,3,3,2,2,5,3,1,3,3,3,System Building,Practical,Build Software,Software Engineer
U03824,1,2,4,1,3,2,4,2,2,1,5,3,2,3,1,3,System Building,Practical,Exploring Options,Software Engineer
U03825,1,1,4,2,3,4,4,1,1,1,5,3,3,3,1,3,System Building,Practical,Build Software,Software Engineer
U03826,3,1,4,4,2,3,3,4,2,1,4,3,3,3,1,3,System Building,Project-Based,Build Software,Software Engineer
U03827,3,2,5,4,2,3,4,4,1,1,4,3,2,1,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03828,2,1,4,3,3,1,3,2,1,1,3,3,3,3,1,2,System Building,Practical,Exploring Options,Software Engineer
U03829,1,3,4,2,3,2,3,3,1,1,4,4,1,4,1,5,System Building,Practical,Build Software,Software Engineer
U03830,2,1,5,2,2,2,2,1,1,1,5,2,2,1,2,3,System Building,Project-Based,Exploring Options,Software Engineer
U03831,3,2,4,4,2,2,3,3,1,2,5,3,4,4,1,2,System Building,Project-Based,Exploring Options,Software Engineer
U03832,3,1,5,1,3,4,4,3,3,2,5,1,2,3,2,5,System Building,Practical,Exploring Options,Software Engineer
U03833,2,1,5,3,2,3,4,1,1,3,5,2,1,2,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03834,3,2,3,3,3,3,4,1,3,2,5,3,1,2,2,5,System Building,Project-Based,Build Software,Software Engineer
U03835,1,2,5,1,2,4,4,1,2,1,5,3,1,3,1,5,System Building,Practical,Exploring Options,Software Engineer
U03836,2,1,4,4,3,2,4,2,3,2,5,3,3,3,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03837,3,3,4,3,4,3,4,2,1,2,4,2,1,1,1,5,System Building,Project-Based,Build Software,Software Engineer
U03838,3,2,5,3,2,4,2,1,2,2,5,3,3,3,2,4,System Building,Project-Based,Build Software,Software Engineer
U03839,4,2,3,4,3,2,3,1,2,2,5,3,4,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03840,1,1,4,2,2,4,4,2,1,2,5,3,1,4,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03841,1,2,4,4,2,3,3,1,2,1,4,4,1,3,1,5,System Building,Practical,Build Software,Software Engineer
U03842,2,3,4,3,2,3,3,2,1,2,4,3,4,1,2,4,System Building,Practical,Exploring Options,Software Engineer
U03843,2,3,3,3,2,3,5,3,2,2,4,3,1,1,2,5,System Building,Project-Based,Build Software,Software Engineer
U03844,1,1,4,4,2,2,3,3,2,2,3,2,3,1,1,5,System Building,Practical,Build Software,Software Engineer
U03845,1,3,5,1,3,2,4,1,1,1,3,2,2,3,3,3,System Building,Practical,Exploring Options,Software Engineer
U03846,1,4,4,3,3,2,3,2,2,2,4,3,1,2,1,5,System Building,Practical,Exploring Options,Software Engineer
U03847,1,3,4,3,3,3,3,1,1,1,4,4,4,2,2,5,System Building,Practical,Exploring Options,Software Engineer
U03848,3,2,4,3,2,4,3,1,2,1,5,2,2,2,3,5,System Building,Practical,Build Software,Software Engineer
U03849,2,2,4,4,3,3,5,1,2,1,5,3,1,2,1,3,System Building,Practical,Exploring Options,Software Engineer
U03850,2,1,4,3,1,2,3,3,2,1,5,3,2,3,1,3,System Building,Practical,Build Software,Software Engineer
U03851,3,1,5,2,2,4,4,1,1,1,5,3,2,3,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03852,4,2,5,4,3,2,3,2,2,1,4,2,1,1,1,5,System Building,Practical,Exploring Options,Software Engineer
U03853,2,2,4,3,2,3,3,1,1,1,5,1,1,1,2,2,System Building,Project-Based,Build Software,Software Engineer
U03854,1,2,4,5,2,3,3,3,1,2,4,2,1,2,2,3,System Building,Project-Based,Build Software,Software Engineer
U03855,3,1,5,5,2,4,3,3,3,1,5,4,2,3,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03856,1,1,4,4,3,4,2,1,1,1,5,3,2,3,1,3,System Building,Practical,Exploring Options,Software Engineer
U03857,2,1,5,2,2,3,4,3,2,2,5,1,1,3,1,3,System Building,Project-Based,Build Software,Software Engineer
U03858,3,3,5,3,2,2,4,2,2,2,5,3,3,4,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03859,2,1,4,4,2,2,3,2,2,2,5,2,3,3,1,3,System Building,Project-Based,Build Software,Software Engineer
U03860,3,1,4,2,2,3,3,1,1,1,4,3,2,2,3,4,System Building,Project-Based,Exploring Options,Software Engineer
U03861,1,1,4,4,3,3,2,2,1,2,4,2,4,2,1,3,System Building,Project-Based,Build Software,Software Engineer
U03862,1,2,3,2,3,2,3,1,2,1,4,4,3,1,2,4,System Building,Practical,Exploring Options,Software Engineer
U03863,1,3,4,3,3,2,4,1,1,1,4,3,2,3,1,5,System Building,Project-Based,Build Software,Software Engineer
U03864,1,2,4,2,3,4,4,1,1,2,5,2,1,3,1,5,System Building,Practical,Exploring Options,Software Engineer
U03865,1,2,4,3,2,4,4,1,1,2,3,2,2,3,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03866,2,2,4,4,3,2,4,1,1,2,5,3,3,2,1,4,System Building,Project-Based,Build Software,Software Engineer
U03867,4,3,5,4,3,4,3,2,1,1,4,3,3,2,2,4,System Building,Project-Based,Build Software,Software Engineer
U03868,2,1,5,4,2,4,2,3,1,1,5,3,1,3,1,3,System Building,Practical,Build Software,Software Engineer
U03869,2,3,4,4,2,2,5,1,1,1,4,2,1,1,1,5,System Building,Practical,Build Software,Software Engineer
U03870,1,2,4,3,3,4,5,2,2,2,5,2,3,1,1,4,System Building,Project-Based,Build Software,Software Engineer
U03871,1,3,5,2,3,1,4,3,2,2,4,3,5,2,1,4,System Building,Practical,Build Software,Software Engineer
U03872,2,3,5,3,2,2,3,3,1,2,5,2,3,2,1,3,System Building,Project-Based,Build Software,Software Engineer
U03873,2,2,4,3,3,2,4,2,2,1,4,1,3,4,1,3,System Building,Practical,Exploring Options,Software Engineer
U03874,3,3,4,3,1,3,4,3,1,1,4,1,2,1,3,4,System Building,Project-Based,Exploring Options,Software Engineer
U03875,1,2,5,1,2,3,4,1,2,2,4,3,2,2,1,2,System Building,Project-Based,Exploring Options,Software Engineer
U03876,2,1,5,4,2,2,3,1,2,2,5,3,4,3,1,2,System Building,Practical,Build Software,Software Engineer
U03877,2,3,4,4,3,1,3,1,1,2,5,2,2,1,1,3,System Building,Practical,Exploring Options,Software Engineer
U03878,2,1,4,4,4,2,3,1,3,1,5,3,1,1,2,5,System Building,Project-Based,Build Software,Software Engineer
U03879,1,1,5,4,2,4,4,1,2,1,5,3,4,3,2,4,System Building,Project-Based,Build Software,Software Engineer
U03880,1,2,4,3,2,2,3,2,1,1,5,3,1,2,2,4,System Building,Project-Based,Build Software,Software Engineer
U03881,1,2,4,4,2,3,4,2,1,2,5,3,2,1,2,4,System Building,Project-Based,Build Software,Software Engineer
U03882,1,1,4,3,2,2,4,1,1,1,4,2,4,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03883,3,1,4,3,2,2,3,3,1,1,5,2,2,2,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03884,1,2,5,4,3,3,3,3,2,2,4,3,3,1,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03885,1,2,5,4,2,5,4,2,1,1,5,2,3,2,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03886,3,2,5,3,2,4,3,1,2,1,4,2,4,2,1,5,System Building,Practical,Exploring Options,Software Engineer
U03887,2,4,5,4,3,4,3,3,1,2,5,2,1,1,2,5,System Building,Practical,Build Software,Software Engineer
U03888,3,1,5,3,2,2,2,1,3,1,3,3,3,1,1,4,System Building,Practical,Exploring Options,Software Engineer
U03889,3,2,5,2,3,4,4,1,1,1,4,3,2,2,2,5,System Building,Project-Based,Build Software,Software Engineer
U03890,2,2,5,2,4,4,3,1,1,1,5,3,1,1,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03891,1,3,3,4,2,2,3,3,3,2,5,3,1,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03892,2,2,4,3,3,1,4,2,1,1,5,4,2,3,2,5,System Building,Project-Based,Build Software,Software Engineer
U03893,1,1,4,2,3,4,4,1,2,2,4,4,3,1,2,5,System Building,Practical,Exploring Options,Software Engineer
U03894,3,2,4,3,3,3,3,1,1,2,4,3,1,3,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03895,3,3,4,3,3,2,3,1,3,1,3,3,1,2,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03896,1,2,5,3,3,3,2,1,2,1,5,2,3,1,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03897,3,3,4,3,2,2,4,3,1,1,5,2,1,3,2,2,System Building,Project-Based,Exploring Options,Software Engineer
U03898,2,1,4,4,3,3,4,2,1,3,5,3,1,2,2,4,System Building,Practical,Build Software,Software Engineer
U03899,3,2,4,3,3,3,3,1,1,2,5,1,3,1,2,5,System Building,Project-Based,Build Software,Software Engineer
U03900,1,2,3,3,3,3,4,1,1,1,5,2,2,1,1,4,System Building,Practical,Exploring Options,Software Engineer
U03901,1,1,4,3,2,4,3,3,1,1,4,3,2,1,2,4,System Building,Practical,Build Software,Software Engineer
U03902,3,1,4,2,2,3,4,3,1,2,5,2,3,2,1,3,System Building,Project-Based,Build Software,Software Engineer
U03903,2,3,5,4,2,2,3,1,1,1,5,2,2,3,2,3,System Building,Practical,Build Software,Software Engineer
U03904,1,1,5,4,3,3,3,2,2,1,4,3,4,2,3,5,System Building,Project-Based,Exploring Options,Software Engineer
U03905,3,3,4,1,3,4,3,2,2,1,4,4,3,3,2,5,System Building,Practical,Build Software,Software Engineer
U03906,1,2,5,4,2,3,2,2,1,3,5,3,2,1,3,2,System Building,Practical,Exploring Options,Software Engineer
U03907,3,3,5,4,3,2,3,2,1,1,4,3,2,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03908,2,1,5,3,2,4,3,1,2,1,4,3,3,1,1,3,System Building,Project-Based,Build Software,Software Engineer
U03909,1,2,4,2,3,3,4,1,1,2,4,4,1,1,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03910,2,3,4,2,3,2,3,2,1,1,5,2,1,2,1,3,System Building,Practical,Exploring Options,Software Engineer
U03911,2,4,4,3,3,4,5,1,1,1,5,3,3,2,1,3,System Building,Practical,Build Software,Software Engineer
U03912,2,3,5,3,3,2,3,1,1,1,5,2,1,3,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03913,3,1,5,2,1,2,2,3,2,1,4,4,3,1,1,5,System Building,Project-Based,Build Software,Software Engineer
U03914,2,3,5,2,3,3,4,2,2,2,4,2,3,2,2,4,System Building,Practical,Build Software,Software Engineer
U03915,2,3,4,4,2,3,4,2,1,1,3,3,1,3,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03916,3,3,5,2,4,4,3,2,1,2,4,2,3,2,1,4,System Building,Practical,Build Software,Software Engineer
U03917,1,1,4,2,3,3,4,2,2,2,5,2,3,1,1,4,System Building,Practical,Exploring Options,Software Engineer
U03918,1,1,4,4,3,2,5,1,1,2,4,2,2,1,1,4,System Building,Practical,Build Software,Software Engineer
U03919,2,1,5,3,2,2,4,1,2,1,4,4,2,1,1,3,System Building,Practical,Exploring Options,Software Engineer
U03920,2,3,4,3,3,3,3,1,1,2,5,2,1,3,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03921,3,2,5,4,3,4,3,3,2,1,5,3,3,2,1,5,System Building,Practical,Exploring Options,Software Engineer
U03922,3,2,4,2,3,2,4,1,1,1,4,2,1,3,2,5,System Building,Practical,Exploring Options,Software Engineer
U03923,3,1,5,2,3,4,4,3,2,1,5,2,2,3,1,5,System Building,Practical,Build Software,Software Engineer
U03924,1,2,4,5,2,3,3,2,1,1,5,2,2,1,2,3,System Building,Practical,Exploring Options,Software Engineer
U03925,1,1,4,2,2,3,4,2,2,2,4,2,1,2,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03926,1,3,5,2,2,3,4,2,1,1,5,2,1,3,2,3,System Building,Practical,Exploring Options,Software Engineer
U03927,1,1,5,4,2,2,4,2,2,3,4,4,4,3,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03928,2,3,5,3,3,3,3,2,1,1,4,2,3,3,2,4,System Building,Project-Based,Build Software,Software Engineer
U03929,1,1,5,2,3,2,4,1,2,2,5,2,1,1,1,4,System Building,Practical,Exploring Options,Software Engineer
U03930,3,2,5,2,2,4,4,2,2,2,5,3,1,2,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03931,2,1,5,3,3,2,4,2,2,1,5,3,3,1,1,3,System Building,Practical,Build Software,Software Engineer
U03932,3,2,3,3,3,3,3,1,1,1,4,3,1,1,1,4,System Building,Practical,Exploring Options,Software Engineer
U03933,2,3,5,2,3,4,3,2,1,1,4,3,1,1,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03934,2,3,5,2,2,3,3,1,1,2,4,3,1,3,1,3,System Building,Project-Based,Build Software,Software Engineer
U03935,1,4,5,1,2,4,3,1,2,1,5,3,3,1,1,5,System Building,Practical,Build Software,Software Engineer
U03936,2,2,5,2,3,4,3,1,1,3,3,3,3,2,2,5,System Building,Practical,Build Software,Software Engineer
U03937,1,3,5,3,2,4,4,3,2,2,3,4,2,2,2,3,System Building,Practical,Build Software,Software Engineer
U03938,1,3,4,4,4,3,4,2,2,2,4,2,2,1,2,4,System Building,Project-Based,Build Software,Software Engineer
U03939,2,2,5,4,2,4,3,3,1,2,4,1,1,2,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03940,4,2,4,4,3,4,3,1,1,1,5,3,1,1,1,5,System Building,Practical,Exploring Options,Software Engineer
U03941,2,1,4,4,2,3,4,3,2,1,4,3,1,3,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03942,1,3,5,5,3,4,3,1,1,2,4,3,2,2,1,4,System Building,Practical,Build Software,Software Engineer
U03943,2,2,5,1,2,3,3,2,1,2,3,3,3,1,2,5,System Building,Project-Based,Build Software,Software Engineer
U03944,3,1,4,3,2,3,2,2,1,1,4,2,3,1,2,4,System Building,Project-Based,Build Software,Software Engineer
U03945,2,2,5,3,1,5,3,2,2,2,5,3,2,2,1,3,System Building,Practical,Build Software,Software Engineer
U03946,2,2,4,4,3,3,4,1,1,1,5,3,2,3,1,4,System Building,Practical,Exploring Options,Software Engineer
U03947,1,2,4,3,3,2,3,2,1,3,4,3,2,3,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03948,2,1,5,4,3,4,3,2,1,1,4,2,3,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03949,3,2,4,4,3,3,3,3,1,2,4,3,3,2,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03950,2,1,5,2,1,2,5,3,1,2,4,3,2,3,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03951,3,1,4,4,1,2,3,3,2,2,4,3,2,2,2,3,System Building,Practical,Build Software,Software Engineer
U03952,1,3,4,2,2,3,3,1,1,1,4,3,2,3,2,3,System Building,Project-Based,Build Software,Software Engineer
U03953,2,3,5,4,2,1,5,3,2,2,4,2,3,2,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03954,1,3,4,4,3,2,3,3,2,1,4,2,3,1,2,4,System Building,Project-Based,Build Software,Software Engineer
U03955,3,2,4,4,3,2,3,1,3,1,4,4,3,1,2,5,System Building,Project-Based,Build Software,Software Engineer
U03956,3,1,5,3,4,4,3,2,1,2,3,3,3,2,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03957,1,4,5,4,2,2,4,2,1,1,4,3,1,3,2,5,System Building,Project-Based,Exploring Options,Software Engineer
U03958,1,3,5,4,2,3,2,3,2,2,3,3,3,1,1,3,System Building,Practical,Exploring Options,Software Engineer
U03959,1,1,4,3,2,3,3,3,1,1,3,2,1,2,3,4,System Building,Project-Based,Build Software,Software Engineer
U03960,1,2,4,3,3,3,2,2,1,2,4,2,2,2,2,5,System Building,Practical,Build Software,Software Engineer
U03961,3,1,4,3,2,2,3,2,2,2,4,2,2,2,2,4,System Building,Practical,Exploring Options,Software Engineer
U03962,2,1,5,2,3,2,4,1,2,2,4,4,3,2,2,3,System Building,Project-Based,Build Software,Software Engineer
U03963,2,1,5,4,2,4,3,2,1,2,5,3,1,1,1,5,System Building,Practical,Build Software,Software Engineer
U03964,3,2,5,2,2,2,3,2,2,1,4,2,1,1,2,5,System Building,Practical,Build Software,Software Engineer
U03965,1,1,4,3,2,4,3,3,2,1,4,1,3,2,2,2,System Building,Practical,Exploring Options,Software Engineer
U03966,2,1,4,3,1,2,3,3,1,1,5,1,2,2,2,4,System Building,Project-Based,Exploring Options,Software Engineer
U03967,1,1,4,2,2,5,4,1,3,1,4,2,2,3,2,5,System Building,Practical,Build Software,Software Engineer
U03968,2,1,5,2,3,3,3,2,1,2,4,4,2,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03969,3,3,5,1,3,3,4,1,1,1,5,4,4,2,1,3,System Building,Practical,Exploring Options,Software Engineer
U03970,1,1,4,3,2,3,3,2,2,1,4,3,3,3,1,3,System Building,Practical,Exploring Options,Software Engineer
U03971,3,3,4,2,2,2,3,3,1,2,5,2,2,2,2,3,System Building,Practical,Build Software,Software Engineer
U03972,2,1,5,3,1,2,4,1,1,1,5,1,2,2,2,3,System Building,Practical,Exploring Options,Software Engineer
U03973,1,2,4,2,3,3,3,2,2,2,4,3,2,1,2,5,System Building,Project-Based,Build Software,Software Engineer
U03974,2,1,5,3,2,2,3,3,2,1,5,2,1,2,1,3,System Building,Practical,Build Software,Software Engineer
U03975,2,1,5,4,2,2,4,1,1,1,4,4,2,2,1,5,System Building,Practical,Exploring Options,Software Engineer
U03976,2,3,4,2,3,2,3,3,1,3,5,3,3,2,1,3,System Building,Project-Based,Build Software,Software Engineer
U03977,2,2,4,3,3,4,3,3,2,2,3,2,2,2,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03978,1,1,4,4,2,3,4,1,2,2,5,1,1,3,2,2,System Building,Practical,Build Software,Software Engineer
U03979,3,1,5,3,3,3,3,2,1,1,5,3,2,4,2,4,System Building,Practical,Exploring Options,Software Engineer
U03980,2,1,5,3,3,3,4,1,1,1,4,3,3,1,1,3,System Building,Project-Based,Build Software,Software Engineer
U03981,2,2,4,2,3,2,3,1,2,2,5,1,2,1,1,5,System Building,Practical,Build Software,Software Engineer
U03982,2,1,5,2,2,3,3,1,2,1,5,1,2,3,2,4,System Building,Project-Based,Build Software,Software Engineer
U03983,1,1,4,3,2,3,3,2,2,1,4,4,3,2,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03984,1,1,5,3,2,5,2,1,1,2,4,4,1,1,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03985,1,2,4,4,2,1,4,3,1,2,3,2,3,3,2,5,System Building,Project-Based,Build Software,Software Engineer
U03986,1,3,5,3,2,2,3,2,1,1,4,3,1,1,2,4,System Building,Practical,Build Software,Software Engineer
U03987,2,3,5,4,1,2,4,2,1,1,4,2,4,3,1,3,System Building,Project-Based,Build Software,Software Engineer
U03988,2,1,4,3,2,4,3,1,1,2,5,4,1,1,1,2,System Building,Practical,Exploring Options,Software Engineer
U03989,3,3,5,4,1,3,5,3,1,3,5,3,4,2,2,3,System Building,Project-Based,Exploring Options,Software Engineer
U03990,1,3,5,2,2,4,3,2,2,2,5,5,3,1,1,5,System Building,Project-Based,Exploring Options,Software Engineer
U03991,1,1,4,2,3,4,3,1,2,2,3,2,2,2,2,5,System Building,Practical,Exploring Options,Software Engineer
U03992,3,3,5,3,2,4,2,3,1,1,5,3,2,2,2,4,System Building,Project-Based,Build Software,Software Engineer
U03993,2,1,5,4,3,2,3,3,2,1,4,4,3,2,2,3,System Building,Project-Based,Exploring Options,Software Engineer
U03994,3,2,5,2,3,2,2,4,1,2,5,3,1,3,2,5,System Building,Practical,Build Software,Software Engineer
U03995,1,1,3,1,2,2,4,3,1,2,5,4,2,2,1,3,System Building,Project-Based,Exploring Options,Software Engineer
U03996,2,1,5,3,3,4,3,1,2,2,5,3,4,3,1,2,System Building,Project-Based,Build Software,Software Engineer
U03997,1,2,5,3,2,4,3,3,2,2,5,2,2,1,1,3,System Building,Practical,Exploring Options,Software Engineer
U03998,2,2,5,3,3,3,4,3,1,1,5,2,4,3,1,4,System Building,Project-Based,Exploring Options,Software Engineer
U03999,3,3,5,2,2,4,3,3,2,1,4,3,1,1,1,4,System Building,Practical,Build Software,Software Engineer
